Date,strategy,region,weight
2022-10-13,polynomial,US,0.2049254040019384
2022-10-14,equal_weight,CH,0.04
2022-10-14,equal_weight,EU,0.36
2022-10-14,equal_weight,JP,0.08
2022-10-14,equal_weight,UK,0.2
2022-10-14,equal_weight,US,0.32
2022-10-14,gaussian,CH,0.07
2022-10-14,gaussian,EU,0.33
2022-10-14,gaussian,JP,0.08
2022-10-14,gaussian,UK,0.14
2022-10-14,gaussian,US,0.38
2022-10-14,linear,CH,0.07
2022-10-14,linear,EU,0.25354021309269514
2022-10-14,linear,JP,0.14
2022-10-14,linear,UK,0.13288319790993772
2022-10-14,linear,US,0.4035765889973668
2022-10-14,polynomial,CH,0.01
2022-10-14,polynomial,EU,0.3664905694836365
2022-10-14,polynomial,JP,0.1351131809276624
2022-10-14,polynomial,UK,0.24240637663566672
2022-10-14,polynomial,US,0.2459898729530346
2022-10-15,equal_weight,CH,0.04
2022-10-15,equal_weight,EU,0.36
2022-10-15,equal_weight,JP,0.08
2022-10-15,equal_weight,UK,0.2
2022-10-15,equal_weight,US,0.32
2022-10-16,equal_weight,CH,0.04
2022-10-16,equal_weight,EU,0.36
2022-10-16,equal_weight,JP,0.08
2022-10-16,equal_weight,UK,0.2
2022-10-16,equal_weight,US,0.32
2022-10-17,equal_weight,CH,0.0397688241927927
2022-10-17,equal_weight,EU,0.3598792324679333
2022-10-17,equal_weight,JP,0.0769385809252067
2022-10-17,equal_weight,UK,0.1998150943954888
2022-10-17,equal_weight,US,0.3235982680185773
2022-10-17,gaussian,CH,0.07
2022-10-17,gaussian,EU,0.29999999999999993
2022-10-17,gaussian,JP,0.08
2022-10-17,gaussian,UK,0.17
2022-10-17,gaussian,US,0.38
2022-10-17,linear,CH,0.07
2022-10-17,linear,EU,0.40301114059596443
2022-10-17,linear,JP,0.14
2022-10-17,linear,UK,0.16290187797080702
2022-10-17,linear,US,0.2240869814332281
2022-10-17,polynomial,CH,0.07
2022-10-17,polynomial,EU,0.4070167484716325
2022-10-17,polynomial,JP,0.13287444878274352
2022-10-17,polynomial,UK,0.1761495944264027
2022-10-17,polynomial,US,0.21395920831922172
2022-10-18,equal_weight,CH,0.04
2022-10-18,equal_weight,EU,0.36
2022-10-18,equal_weight,JP,0.08
2022-10-18,equal_weight,UK,0.2
2022-10-18,equal_weight,US,0.32
2022-10-18,gaussian,CH,0.07
2022-10-18,gaussian,EU,0.51
2022-10-18,gaussian,JP,0.02
2022-10-18,gaussian,UK,0.07999999999999989
2022-10-18,gaussian,US,0.32
2022-10-18,linear,CH,0.07
2022-10-18,linear,EU,0.17452487680131282
2022-10-18,linear,JP,0.14
2022-10-18,linear,UK,0.23
2022-10-18,linear,US,0.3854751231986872
2022-10-18,polynomial,CH,0.0369517295109914
2022-10-18,polynomial,EU,0.2265966836685877
2022-10-18,polynomial,JP,0.14
2022-10-18,polynomial,UK,0.2418953056546605
2022-10-18,polynomial,US,0.3545562811657617
2022-10-19,equal_weight,CH,0.04
2022-10-19,equal_weight,EU,0.36
2022-10-19,equal_weight,JP,0.08
2022-10-19,equal_weight,UK,0.2
2022-10-19,equal_weight,US,0.32
2022-10-19,gaussian,CH,0.01
2022-10-19,gaussian,EU,0.21000000000000002
2022-10-19,gaussian,JP,0.02
2022-10-19,gaussian,UK,0.23
2022-10-19,gaussian,US,0.53
2022-10-19,linear,CH,0.01
2022-10-19,linear,EU,0.162057776807532
2022-10-19,linear,JP,0.08
2022-10-19,linear,UK,0.23
2022-10-19,linear,US,0.5179422231924679
2022-10-19,polynomial,CH,0.0427372692134355
2022-10-19,polynomial,EU,0.3742798066397356
2022-10-19,polynomial,JP,0.10396788985669139
2022-10-19,polynomial,UK,0.1807563705047378
2022-10-19,polynomial,US,0.2982586637853981
2022-10-20,equal_weight,CH,0.04
2022-10-20,equal_weight,EU,0.36
2022-10-20,equal_weight,JP,0.08
2022-10-20,equal_weight,UK,0.2
2022-10-20,equal_weight,US,0.32
2022-10-20,gaussian,CH,0.04
2022-10-20,gaussian,EU,0.45000000000000007
2022-10-20,gaussian,JP,0.08
2022-10-20,gaussian,UK,0.11000000000000001
2022-10-20,gaussian,US,0.32
2022-10-20,linear,CH,0.07
2022-10-20,linear,EU,0.1956585253088478
2022-10-20,linear,JP,0.08
2022-10-20,linear,UK,0.1881374490185122
2022-10-20,linear,US,0.4662040256726403
2022-10-20,polynomial,CH,0.0188551575657437
2022-10-20,polynomial,EU,0.4430437538588122
2022-10-20,polynomial,JP,0.1329159493454613
2022-10-20,polynomial,UK,0.1854337663833109
2022-10-20,polynomial,US,0.2197513728466708
2022-10-21,equal_weight,CH,0.04
2022-10-21,equal_weight,EU,0.36
2022-10-21,equal_weight,JP,0.08
2022-10-21,equal_weight,UK,0.2
2022-10-21,equal_weight,US,0.32
2022-10-21,gaussian,CH,0.07
2022-10-21,gaussian,EU,0.1799999999999999
2022-10-21,gaussian,JP,0.08
2022-10-21,gaussian,UK,0.17
2022-10-21,gaussian,US,0.5
2022-10-21,linear,CH,0.07
2022-10-21,linear,EU,0.44775435924429813
2022-10-21,linear,JP,0.14
2022-10-21,linear,UK,0.23849298951642253
2022-10-21,linear,US,0.10375265123927929
2022-10-21,polynomial,CH,0.0698398373570307
2022-10-21,polynomial,EU,0.46607525609158623
2022-10-21,polynomial,JP,0.14
2022-10-21,polynomial,UK,0.23230212984696652
2022-10-21,polynomial,US,0.09178277670441651
2022-10-22,equal_weight,CH,0.04
2022-10-22,equal_weight,EU,0.36
2022-10-22,equal_weight,JP,0.08
2022-10-22,equal_weight,UK,0.2
2022-10-22,equal_weight,US,0.32
2022-10-23,equal_weight,CH,0.04
2022-10-23,equal_weight,EU,0.36
2022-10-23,equal_weight,JP,0.08
2022-10-23,equal_weight,UK,0.2
2022-10-23,equal_weight,US,0.32
2022-10-24,equal_weight,CH,0.04056268505384
2022-10-24,equal_weight,EU,0.3623672088106063
2022-10-24,equal_weight,JP,0.0803415153700171
2022-10-24,equal_weight,UK,0.2005133637686061
2022-10-24,equal_weight,US,0.3162152269969291
2022-10-24,gaussian,CH,0.07
2022-10-24,gaussian,EU,0.42000000000000004
2022-10-24,gaussian,JP,0.14
2022-10-24,gaussian,UK,0.23
2022-10-24,gaussian,US,0.14
2022-10-24,linear,CH,0.01
2022-10-24,linear,EU,0.1925274070442414
2022-10-24,linear,JP,0.1274725929557584
2022-10-24,linear,UK,0.17
2022-10-24,linear,US,0.5
2022-10-24,polynomial,CH,0.0166228645201184
2022-10-24,polynomial,EU,0.2399086542514379
2022-10-24,polynomial,JP,0.077110731884118
2022-10-24,polynomial,UK,0.1734886070814065
2022-10-24,polynomial,US,0.49286914226291856
2022-10-25,equal_weight,CH,0.04
2022-10-25,equal_weight,EU,0.36
2022-10-25,equal_weight,JP,0.08
2022-10-25,equal_weight,UK,0.2
2022-10-25,equal_weight,US,0.32
2022-10-25,gaussian,CH,0.07
2022-10-25,gaussian,EU,0.36000000000000004
2022-10-25,gaussian,JP,0.08
2022-10-25,gaussian,UK,0.23
2022-10-25,gaussian,US,0.26
2022-10-25,linear,CH,0.01
2022-10-25,linear,EU,0.28029280846967813
2022-10-25,linear,JP,0.14
2022-10-25,linear,UK,0.25257819199491305
2022-10-25,linear,US,0.3171289995354089
2022-10-25,polynomial,CH,0.01
2022-10-25,polynomial,EU,0.370499580135791
2022-10-25,polynomial,JP,0.10762441612449111
2022-10-25,polynomial,UK,0.2103627663298217
2022-10-25,polynomial,US,0.30151323740989533
2022-10-26,equal_weight,CH,0.04
2022-10-26,equal_weight,EU,0.36
2022-10-26,equal_weight,JP,0.08
2022-10-26,equal_weight,UK,0.2
2022-10-26,equal_weight,US,0.32
2022-10-26,gaussian,CH,0.07
2022-10-26,gaussian,EU,0.27
2022-10-26,gaussian,JP,0.08
2022-10-26,gaussian,UK,0.29000000000000004
2022-10-26,gaussian,US,0.29000000000000004
2022-10-26,linear,CH,0.07
2022-10-26,linear,EU,0.2642206886175085
2022-10-26,linear,JP,0.14
2022-10-26,linear,UK,0.17
2022-10-26,linear,US,0.3557793113824903
2022-10-26,polynomial,CH,0.0144073579832793
2022-10-26,polynomial,EU,0.37890296546514723
2022-10-26,polynomial,JP,0.0659781005555847
2022-10-26,polynomial,UK,0.2235681061054548
2022-10-26,polynomial,US,0.317143469890533
2022-10-27,equal_weight,CH,0.04
2022-10-27,equal_weight,EU,0.36
2022-10-27,equal_weight,JP,0.08
2022-10-27,equal_weight,UK,0.2
2022-10-27,equal_weight,US,0.32
2022-10-27,gaussian,CH,0.01
2022-10-27,gaussian,EU,0.48000000000000004
2022-10-27,gaussian,JP,0.08
2022-10-27,gaussian,UK,0.35000000000000003
2022-10-27,gaussian,US,0.08
2022-10-27,linear,CH,0.07
2022-10-27,linear,EU,0.1799999999999996
2022-10-27,linear,JP,0.14
2022-10-27,linear,UK,0.05
2022-10-27,linear,US,0.56
2022-10-27,polynomial,CH,0.01
2022-10-27,polynomial,EU,0.4641958360323376
2022-10-27,polynomial,JP,0.0600375755681914
2022-10-27,polynomial,UK,0.3260397278943795
2022-10-27,polynomial,US,0.1397268605050908
2022-10-28,equal_weight,CH,0.04
2022-10-28,equal_weight,EU,0.36
2022-10-28,equal_weight,JP,0.08
2022-10-28,equal_weight,UK,0.2
2022-10-28,equal_weight,US,0.32
2022-10-28,gaussian,CH,0.07
2022-10-28,gaussian,EU,0.2080574675704199
2022-10-28,gaussian,JP,0.14
2022-10-28,gaussian,UK,0.05
2022-10-28,gaussian,US,0.53194253242958
2022-10-28,linear,CH,0.0541973862859202
2022-10-28,linear,EU,0.37580261371407964
2022-10-28,linear,JP,0.14
2022-10-28,linear,UK,0.35000000000000003
2022-10-28,linear,US,0.08
2022-10-28,polynomial,CH,0.0695542218031311
2022-10-28,polynomial,EU,0.4304580725197566
2022-10-28,polynomial,JP,0.14
2022-10-28,polynomial,UK,0.07086316484591461
2022-10-28,polynomial,US,0.2891245408311973
2022-10-29,equal_weight,CH,0.04
2022-10-29,equal_weight,EU,0.36
2022-10-29,equal_weight,JP,0.08
2022-10-29,equal_weight,UK,0.2
2022-10-29,equal_weight,US,0.32
2022-10-30,equal_weight,CH,0.04
2022-10-30,equal_weight,EU,0.36
2022-10-30,equal_weight,JP,0.08
2022-10-30,equal_weight,UK,0.2
2022-10-30,equal_weight,US,0.32
2022-10-31,equal_weight,CH,0.0394656134802399
2022-10-31,equal_weight,EU,0.3591775978962539
2022-10-31,equal_weight,JP,0.08017498105004381
2022-10-31,equal_weight,UK,0.2032618454254197
2022-10-31,equal_weight,US,0.3179199621480416
2022-10-31,gaussian,CH,0.07
2022-10-31,gaussian,EU,0.33
2022-10-31,gaussian,JP,0.02
2022-10-31,gaussian,UK,0.11
2022-10-31,gaussian,US,0.47000000000000003
2022-10-31,linear,CH,0.07
2022-10-31,linear,EU,0.2765674921041966
2022-10-31,linear,JP,0.11260803050366021
2022-10-31,linear,UK,0.05
2022-10-31,linear,US,0.4908244773921429
2022-10-31,polynomial,CH,0.01
2022-10-31,polynomial,EU,0.3561960771248285
2022-10-31,polynomial,JP,0.1206977065484065
2022-10-31,polynomial,UK,0.31198799548449013
2022-10-31,polynomial,US,0.20111822084227432
2022-11-01,equal_weight,CH,0.04
2022-11-01,equal_weight,EU,0.36
2022-11-01,equal_weight,JP,0.08
2022-11-01,equal_weight,UK,0.2
2022-11-01,equal_weight,US,0.32
2022-11-01,gaussian,CH,0.07
2022-11-01,gaussian,EU,0.51
2022-11-01,gaussian,JP,0.14
2022-11-01,gaussian,UK,0.0989384699861237
2022-11-01,gaussian,US,0.1810615300138763
2022-11-01,linear,CH,0.07
2022-11-01,linear,EU,0.4610112592972939
2022-11-01,linear,JP,0.14
2022-11-01,linear,UK,0.13657902336012892
2022-11-01,linear,US,0.1924097173425771
2022-11-01,polynomial,CH,0.0312906022844313
2022-11-01,polynomial,EU,0.2947410091492378
2022-11-01,polynomial,JP,0.0279194472310602
2022-11-01,polynomial,UK,0.19100223298816832
2022-11-01,polynomial,US,0.4550467083470999
2022-11-02,equal_weight,CH,0.04
2022-11-02,equal_weight,EU,0.36
2022-11-02,equal_weight,JP,0.08
2022-11-02,equal_weight,UK,0.2
2022-11-02,equal_weight,US,0.32
2022-11-02,gaussian,CH,0.01
2022-11-02,gaussian,EU,0.3600000000000001
2022-11-02,gaussian,JP,0.14
2022-11-02,gaussian,UK,0.17
2022-11-02,gaussian,US,0.32
2022-11-02,linear,CH,0.07
2022-11-02,linear,EU,0.3290959504454146
2022-11-02,linear,JP,0.02
2022-11-02,linear,UK,0.2150318477152023
2022-11-02,linear,US,0.3658722018393834
2022-11-02,polynomial,CH,0.0427682094809254
2022-11-02,polynomial,EU,0.3657114886157296
2022-11-02,polynomial,JP,0.14
2022-11-02,polynomial,UK,0.1716660579793359
2022-11-02,polynomial,US,0.2798542439240085
2022-11-03,equal_weight,CH,0.0399847769019038
2022-11-03,equal_weight,EU,0.35986299211713424
2022-11-03,equal_weight,JP,0.0803501312562119
2022-11-03,equal_weight,UK,0.199923884509519
2022-11-03,equal_weight,US,0.3198782152152304
2022-11-03,gaussian,CH,0.01
2022-11-03,gaussian,EU,0.39
2022-11-03,gaussian,JP,0.02
2022-11-03,gaussian,UK,0.17
2022-11-03,gaussian,US,0.41000000000000003
2022-11-03,linear,CH,0.0354626843952258
2022-11-03,linear,EU,0.3264426507463699
2022-11-03,linear,JP,0.14
2022-11-03,linear,UK,0.1322922715863306
2022-11-03,linear,US,0.3658023932720723
2022-11-03,polynomial,CH,0.0556827848619688
2022-11-03,polynomial,EU,0.31602397340760213
2022-11-03,polynomial,JP,0.14
2022-11-03,polynomial,UK,0.2251418382555062
2022-11-03,polynomial,US,0.2631514034749229
2022-11-04,equal_weight,CH,0.0400374697120959
2022-11-04,equal_weight,EU,0.3603372274088631
2022-11-04,equal_weight,JP,0.0791381966217922
2022-11-04,equal_weight,UK,0.2001873485604795
2022-11-04,equal_weight,US,0.3202997576967672
2022-11-04,gaussian,CH,0.07
2022-11-04,gaussian,EU,0.35999999999999993
2022-11-04,gaussian,JP,0.14
2022-11-04,gaussian,UK,0.29000000000000004
2022-11-04,gaussian,US,0.14
2022-11-04,linear,CH,0.07
2022-11-04,linear,EU,0.39
2022-11-04,linear,JP,0.14
2022-11-04,linear,UK,0.23
2022-11-04,linear,US,0.17
2022-11-04,polynomial,CH,0.0699413207598198
2022-11-04,polynomial,EU,0.3979804135410027
2022-11-04,polynomial,JP,0.14
2022-11-04,polynomial,UK,0.2440434601772037
2022-11-04,polynomial,US,0.1480348055219749
2022-11-05,equal_weight,CH,0.0400374697120959
2022-11-05,equal_weight,EU,0.3603372274088631
2022-11-05,equal_weight,JP,0.0791381966217922
2022-11-05,equal_weight,UK,0.2001873485604795
2022-11-05,equal_weight,US,0.3202997576967672
2022-11-06,equal_weight,CH,0.0400374697120959
2022-11-06,equal_weight,EU,0.3603372274088631
2022-11-06,equal_weight,JP,0.0791381966217922
2022-11-06,equal_weight,UK,0.2001873485604795
2022-11-06,equal_weight,US,0.3202997576967672
2022-11-07,equal_weight,CH,0.0403549890813993
2022-11-07,equal_weight,EU,0.3631653963126093
2022-11-07,equal_weight,JP,0.0787231761003935
2022-11-07,equal_weight,UK,0.19889519985029408
2022-11-07,equal_weight,US,0.3188612386553028
2022-11-07,gaussian,CH,0.07
2022-11-07,gaussian,EU,0.45
2022-11-07,gaussian,JP,0.08
2022-11-07,gaussian,UK,0.23
2022-11-07,gaussian,US,0.17000000000000012
2022-11-07,linear,CH,0.01
2022-11-07,linear,EU,0.21000000000000002
2022-11-07,linear,JP,0.14
2022-11-07,linear,UK,0.2221347823244184
2022-11-07,linear,US,0.41786521767558155
2022-11-07,polynomial,CH,0.0391882136696602
2022-11-07,polynomial,EU,0.383654051277334
2022-11-07,polynomial,JP,0.0890851384618469
2022-11-07,polynomial,UK,0.20279300624978008
2022-11-07,polynomial,US,0.2852795903413757
2022-11-08,equal_weight,CH,0.04
2022-11-08,equal_weight,EU,0.36
2022-11-08,equal_weight,JP,0.08
2022-11-08,equal_weight,UK,0.2
2022-11-08,equal_weight,US,0.32
2022-11-08,gaussian,CH,0.07
2022-11-08,gaussian,EU,0.36
2022-11-08,gaussian,JP,0.08
2022-11-08,gaussian,UK,0.17
2022-11-08,gaussian,US,0.32
2022-11-08,linear,CH,0.0289324200587779
2022-11-08,linear,EU,0.35053888553098533
2022-11-08,linear,JP,0.13589164420289163
2022-11-08,linear,UK,0.05
2022-11-08,linear,US,0.43463705020734533
2022-11-08,polynomial,CH,0.0362611202813525
2022-11-08,polynomial,EU,0.3191579011521245
2022-11-08,polynomial,JP,0.0920327570355014
2022-11-08,polynomial,UK,0.2137155253600521
2022-11-08,polynomial,US,0.3388326961709708
2022-11-09,equal_weight,CH,0.04
2022-11-09,equal_weight,EU,0.36
2022-11-09,equal_weight,JP,0.08
2022-11-09,equal_weight,UK,0.2
2022-11-09,equal_weight,US,0.32
2022-11-09,gaussian,CH,0.01
2022-11-09,gaussian,EU,0.31816928653969084
2022-11-09,gaussian,JP,0.12183071346030891
2022-11-09,gaussian,UK,0.05
2022-11-09,gaussian,US,0.5
2022-11-09,linear,CH,0.0153248408190195
2022-11-09,linear,EU,0.2613334854282906
2022-11-09,linear,JP,0.045317942014692504
2022-11-09,linear,UK,0.1332646518977443
2022-11-09,linear,US,0.5447590798402522
2022-11-09,polynomial,CH,0.0521823496673466
2022-11-09,polynomial,EU,0.3535507841438552
2022-11-09,polynomial,JP,0.14
2022-11-09,polynomial,UK,0.2406697647749446
2022-11-09,polynomial,US,0.213597101413853
2022-11-10,equal_weight,CH,0.04
2022-11-10,equal_weight,EU,0.36
2022-11-10,equal_weight,JP,0.08
2022-11-10,equal_weight,UK,0.2
2022-11-10,equal_weight,US,0.32
2022-11-10,gaussian,CH,0.01
2022-11-10,gaussian,EU,0.2999999999999996
2022-11-10,gaussian,JP,0.14
2022-11-10,gaussian,UK,0.17
2022-11-10,gaussian,US,0.38
2022-11-10,linear,CH,0.01
2022-11-10,linear,EU,0.4462681153961606
2022-11-10,linear,JP,0.14
2022-11-10,linear,UK,0.3237318846038391
2022-11-10,linear,US,0.08
2022-11-10,polynomial,CH,0.01
2022-11-10,polynomial,EU,0.44411151728968773
2022-11-10,polynomial,JP,0.14
2022-11-10,polynomial,UK,0.3258884827103116
2022-11-10,polynomial,US,0.08
2022-11-11,equal_weight,CH,0.04
2022-11-11,equal_weight,EU,0.36
2022-11-11,equal_weight,JP,0.08
2022-11-11,equal_weight,UK,0.2
2022-11-11,equal_weight,US,0.32
2022-11-11,gaussian,CH,0.07
2022-11-11,gaussian,EU,0.30863677527650274
2022-11-11,gaussian,JP,0.08
2022-11-11,gaussian,UK,0.29000000000000004
2022-11-11,gaussian,US,0.2513632247234973
2022-11-11,linear,CH,0.01
2022-11-11,linear,EU,0.36696421972477444
2022-11-11,linear,JP,0.0884716784753925
2022-11-11,linear,UK,0.08611089290527181
2022-11-11,linear,US,0.44845320889456114
2022-11-11,polynomial,CH,0.07
2022-11-11,polynomial,EU,0.304202158591694
2022-11-11,polynomial,JP,0.111683105811436
2022-11-11,polynomial,UK,0.31337521625566833
2022-11-11,polynomial,US,0.2007395193412013
2022-11-12,equal_weight,CH,0.04
2022-11-12,equal_weight,EU,0.36
2022-11-12,equal_weight,JP,0.08
2022-11-12,equal_weight,UK,0.2
2022-11-12,equal_weight,US,0.32
2022-11-13,equal_weight,CH,0.04
2022-11-13,equal_weight,EU,0.36
2022-11-13,equal_weight,JP,0.08
2022-11-13,equal_weight,UK,0.2
2022-11-13,equal_weight,US,0.32
2022-11-14,equal_weight,CH,0.0402289789175755
2022-11-14,equal_weight,EU,0.3653918566205207
2022-11-14,equal_weight,JP,0.08066655174446921
2022-11-14,equal_weight,UK,0.2014742201207389
2022-11-14,equal_weight,US,0.3122383925966945
2022-11-14,gaussian,CH,0.01
2022-11-14,gaussian,EU,0.51
2022-11-14,gaussian,JP,0.08
2022-11-14,gaussian,UK,0.17
2022-11-14,gaussian,US,0.22999999999999993
2022-11-14,linear,CH,0.0343274380995246
2022-11-14,linear,EU,0.1355501102899896
2022-11-14,linear,JP,0.08
2022-11-14,linear,UK,0.1901224516104856
2022-11-14,linear,US,0.56
2022-11-14,polynomial,CH,0.0401511575434752
2022-11-14,polynomial,EU,0.559296358220241
2022-11-14,polynomial,JP,0.08
2022-11-14,polynomial,UK,0.17
2022-11-14,polynomial,US,0.1505524842362849
2022-11-15,equal_weight,CH,0.04
2022-11-15,equal_weight,EU,0.36
2022-11-15,equal_weight,JP,0.08
2022-11-15,equal_weight,UK,0.2
2022-11-15,equal_weight,US,0.32
2022-11-15,gaussian,CH,0.01
2022-11-15,gaussian,EU,0.21000000000000002
2022-11-15,gaussian,JP,0.14
2022-11-15,gaussian,UK,0.2600000000000001
2022-11-15,gaussian,US,0.38
2022-11-15,linear,CH,0.01
2022-11-15,linear,EU,0.1590541804748966
2022-11-15,linear,JP,0.02
2022-11-15,linear,UK,0.35000000000000003
2022-11-15,linear,US,0.46094581952510333
2022-11-15,polynomial,CH,0.0312154822865052
2022-11-15,polynomial,EU,0.2903199808506589
2022-11-15,polynomial,JP,0.02
2022-11-15,polynomial,UK,0.2365797340156188
2022-11-15,polynomial,US,0.4218848028472143
2022-11-16,equal_weight,CH,0.04
2022-11-16,equal_weight,EU,0.36
2022-11-16,equal_weight,JP,0.08
2022-11-16,equal_weight,UK,0.2
2022-11-16,equal_weight,US,0.32
2022-11-16,gaussian,CH,0.07
2022-11-16,gaussian,EU,0.27
2022-11-16,gaussian,JP,0.14
2022-11-16,gaussian,UK,0.0799999999999999
2022-11-16,gaussian,US,0.44000000000000006
2022-11-16,linear,CH,0.07
2022-11-16,linear,EU,0.31340159142088964
2022-11-16,linear,JP,0.02
2022-11-16,linear,UK,0.1327670622827541
2022-11-16,linear,US,0.46383134629635603
2022-11-16,polynomial,CH,0.01
2022-11-16,polynomial,EU,0.35915051581558
2022-11-16,polynomial,JP,0.14
2022-11-16,polynomial,UK,0.26611153675808713
2022-11-16,polynomial,US,0.22473794742633252
2022-11-17,equal_weight,CH,0.04
2022-11-17,equal_weight,EU,0.36
2022-11-17,equal_weight,JP,0.08
2022-11-17,equal_weight,UK,0.2
2022-11-17,equal_weight,US,0.32
2022-11-17,gaussian,CH,0.01
2022-11-17,gaussian,EU,0.15000000000000002
2022-11-17,gaussian,JP,0.08
2022-11-17,gaussian,UK,0.35000000000000003
2022-11-17,gaussian,US,0.41000000000000003
2022-11-17,linear,CH,0.07
2022-11-17,linear,EU,0.302104527973033
2022-11-17,linear,JP,0.02
2022-11-17,linear,UK,0.05
2022-11-17,linear,US,0.557895472026967
2022-11-17,polynomial,CH,0.0151893865901857
2022-11-17,polynomial,EU,0.3814542957198822
2022-11-17,polynomial,JP,0.14
2022-11-17,polynomial,UK,0.35000000000000003
2022-11-17,polynomial,US,0.1133563176899308
2022-11-18,equal_weight,CH,0.04
2022-11-18,equal_weight,EU,0.36
2022-11-18,equal_weight,JP,0.08
2022-11-18,equal_weight,UK,0.2
2022-11-18,equal_weight,US,0.32
2022-11-18,gaussian,CH,0.07
2022-11-18,gaussian,EU,0.33
2022-11-18,gaussian,JP,0.14
2022-11-18,gaussian,UK,0.2
2022-11-18,gaussian,US,0.26
2022-11-18,linear,CH,0.07
2022-11-18,linear,EU,0.27737532913278495
2022-11-18,linear,JP,0.14
2022-11-18,linear,UK,0.21547035164736134
2022-11-18,linear,US,0.29715431921985364
2022-11-18,polynomial,CH,0.0498268083009854
2022-11-18,polynomial,EU,0.38821837844569
2022-11-18,polynomial,JP,0.040520686738826
2022-11-18,polynomial,UK,0.1568685757043689
2022-11-18,polynomial,US,0.3645655508101296
2022-11-19,equal_weight,CH,0.04
2022-11-19,equal_weight,EU,0.36
2022-11-19,equal_weight,JP,0.08
2022-11-19,equal_weight,UK,0.2
2022-11-19,equal_weight,US,0.32
2022-11-20,equal_weight,CH,0.04
2022-11-20,equal_weight,EU,0.36
2022-11-20,equal_weight,JP,0.08
2022-11-20,equal_weight,UK,0.2
2022-11-20,equal_weight,US,0.32
2022-11-21,equal_weight,CH,0.0399019246619759
2022-11-21,equal_weight,EU,0.3593001595659388
2022-11-21,equal_weight,JP,0.0807485691348378
2022-11-21,equal_weight,UK,0.1999085640927964
2022-11-21,equal_weight,US,0.3201407825444495
2022-11-21,gaussian,CH,0.01
2022-11-21,gaussian,EU,0.48000000000000004
2022-11-21,gaussian,JP,0.14
2022-11-21,gaussian,UK,0.17
2022-11-21,gaussian,US,0.2
2022-11-21,linear,CH,0.07
2022-11-21,linear,EU,0.4248567587296086
2022-11-21,linear,JP,0.08
2022-11-21,linear,UK,0.1461684971203572
2022-11-21,linear,US,0.27897474415003354
2022-11-21,polynomial,CH,0.0342464373075566
2022-11-21,polynomial,EU,0.26885950057626
2022-11-21,polynomial,JP,0.09903391364913651
2022-11-21,polynomial,UK,0.2031724610941877
2022-11-21,polynomial,US,0.3946876873728588
2022-11-22,equal_weight,CH,0.04
2022-11-22,equal_weight,EU,0.36
2022-11-22,equal_weight,JP,0.08
2022-11-22,equal_weight,UK,0.2
2022-11-22,equal_weight,US,0.32
2022-11-22,gaussian,CH,0.07
2022-11-22,gaussian,EU,0.33
2022-11-22,gaussian,JP,0.14
2022-11-22,gaussian,UK,0.33984579724607444
2022-11-22,gaussian,US,0.1201542027539257
2022-11-22,linear,CH,0.07
2022-11-22,linear,EU,0.39
2022-11-22,linear,JP,0.14
2022-11-22,linear,UK,0.29000000000000004
2022-11-22,linear,US,0.1100000000000002
2022-11-22,polynomial,CH,0.01
2022-11-22,polynomial,EU,0.3223157173526201
2022-11-22,polynomial,JP,0.1366685187019688
2022-11-22,polynomial,UK,0.1668769688478879
2022-11-22,polynomial,US,0.3641387950975225
2022-11-23,equal_weight,CH,0.0399926098123304
2022-11-23,equal_weight,EU,0.3599334883109736
2022-11-23,equal_weight,JP,0.0801699743164
2022-11-23,equal_weight,UK,0.19996304906165202
2022-11-23,equal_weight,US,0.3199408784986432
2022-11-23,gaussian,CH,0.07
2022-11-23,gaussian,EU,0.45000000000000007
2022-11-23,gaussian,JP,0.029606780610497298
2022-11-23,gaussian,UK,0.1903932193895026
2022-11-23,gaussian,US,0.26
2022-11-23,linear,CH,0.0122500002850635
2022-11-23,linear,EU,0.33
2022-11-23,linear,JP,0.14
2022-11-23,linear,UK,0.1452927140896706
2022-11-23,linear,US,0.3724572856252658
2022-11-23,polynomial,CH,0.0548108538655771
2022-11-23,polynomial,EU,0.3402645267828328
2022-11-23,polynomial,JP,0.1062024227522447
2022-11-23,polynomial,UK,0.21618223291389332
2022-11-23,polynomial,US,0.2825399636854516
2022-11-24,equal_weight,CH,0.040199446646038
2022-11-24,equal_weight,EU,0.36179501981434203
2022-11-24,equal_weight,JP,0.08224138754208041
2022-11-24,equal_weight,UK,0.20099723323019
2022-11-24,equal_weight,US,0.3147669127673472
2022-11-24,gaussian,CH,0.07
2022-11-24,gaussian,EU,0.41999999999999993
2022-11-24,gaussian,JP,0.14
2022-11-24,gaussian,UK,0.29000000000000004
2022-11-24,gaussian,US,0.08
2022-11-24,linear,CH,0.0434033599093353
2022-11-24,linear,EU,0.258703263206123
2022-11-24,linear,JP,0.02
2022-11-24,linear,UK,0.1178933768845412
2022-11-24,linear,US,0.56
2022-11-24,polynomial,CH,0.0614212624099821
2022-11-24,polynomial,EU,0.43573176380563383
2022-11-24,polynomial,JP,0.14
2022-11-24,polynomial,UK,0.2828469737843837
2022-11-24,polynomial,US,0.08
2022-11-25,equal_weight,CH,0.0402770119790918
2022-11-25,equal_weight,EU,0.3624931078118262
2022-11-25,equal_weight,JP,0.0805540239581836
2022-11-25,equal_weight,UK,0.20138505989545902
